[FREDDOSO_MISSING] II_II.q114 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q115 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q116 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q117 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q118 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q119 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q120 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q121 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q122 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q123 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q124 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q125 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q126 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q127 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q129 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q130 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q131 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q132 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q133 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q134 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q135 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q136 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q137 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q138 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q139 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q140 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q141 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q142 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q144 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q145 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q146 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q147 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q148 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q149 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q150 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q151 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q152 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q153 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q154 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q155 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q156 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q157 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q158 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q159 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q160 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q161 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q162 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q163 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q164 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q165 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q166 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q167 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q168 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q169 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q170 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q171 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q172 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q173 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q174 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q175 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q176 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q177 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q178 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q179 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q180 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q181 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q182 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q183 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q184 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q185 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q186 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q187 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q188 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] II_II.q189 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q1 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q2 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q3 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q4 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q5 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q6 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q7 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q8 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q9 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q10 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q11 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q12 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q13 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q14 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q15 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q16 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q17 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q18 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q19 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q20 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q21 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q22 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q23 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q24 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q25 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q26 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q27 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q28 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q29 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q30 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q31 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q32 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q33 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q34 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q35 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q36 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q37 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q38 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q39 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q40 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q41 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q42 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q43 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q44 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q45 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q46 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q47 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q48 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q49 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q50 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q51 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q52 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q53 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q54 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q55 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q56 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q57 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q58 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q59 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q60 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q61 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q62 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q63 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q64 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q65 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q66 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q67 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q68 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q69 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q70 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q71 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q72 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q73 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q74 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q75 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q76 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q77 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q78 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q79 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q80 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q81 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q82 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q83 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q84 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q85 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q86 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q87 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q88 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q89 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q90 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q91 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q92 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q93 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q94 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q95 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q96 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q97 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q98 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q99 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q100 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q101 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q102 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q103 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q104 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q105 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q106 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q107 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q108 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q109 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q110 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q111 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q112 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q113 listed in coverage_gaps.json but file not found; fell back to Dominican
[FREDDOSO_MISSING] I_II.q114 listed in coverage_gaps.json but file not found; fell back to Dominican
[NO_SEGMENT] locator=I.q28.a4.arg5
[NO_SEGMENT] locator=I.q29.a2.arg4
[NO_SEGMENT] locator=I.q29.a2.arg5
[NO_SEGMENT] locator=I.q32.a3.arg4
[NO_SEGMENT] locator=I.q32.a3.arg5
[NO_SEGMENT] locator=I.q48.a5.arg4
[NO_SEGMENT] locator=I.q74.a1.arg4
[NO_SEGMENT] locator=I.q74.a1.arg5
[NO_SEGMENT] locator=III.q7.a9.reply3
[NO_SEGMENT] locator=III.q22.a2.reply3
[NO_SEGMENT] locator=III.q55.a6.arg5
[NO_SEGMENT] locator=III.q57.a4.arg5
[NO_SEGMENT] locator=III.q57.a4.reply5
[NO_SEGMENT] locator=III.q65.a1.arg6
[NO_SEGMENT] locator=III.q65.a1.arg7
[NO_SEGMENT] locator=III.q65.a1.arg8
[NO_SEGMENT] locator=II_II.q83.a14.arg4
[NO_SEGMENT] locator=II_II.q96.a4.arg4
[NO_SEGMENT] locator=II_II.q98.a4.arg4
[NO_SEGMENT] locator=II_II.q107.a3.arg4
[NO_SEGMENT] locator=II_II.q123.a12.arg4
[NO_SEGMENT] locator=II_II.q123.a12.arg5
[NO_SEGMENT] locator=II_II.q136.a5.arg4
[NO_SEGMENT] locator=II_II.q148.a2.arg4
[NO_SEGMENT] locator=II_II.q169.a2.arg4
[NO_SEGMENT] locator=II_II.q173.a3.arg4
[NO_SEGMENT] locator=I_II.q69.a3.arg5
[NO_SEGMENT] locator=I_II.q69.a3.arg6
[NO_SEGMENT] locator=I_II.q70.a3.arg4
[NO_SEGMENT] locator=I_II.q79.a4.arg4
[NO_SEGMENT] locator=I_II.q102.a6.reply10
[NO_SEGMENT] locator=I_II.q114.a10.arg4
